[00:12:51] 🚀 BMS DAILY TRACKER STARTED
[00:12:51] [1/459] MXGN
[01:04:21] [95/459] PFFG
[01:04:22] [96/459] GAGC
[01:04:23] [97/459] PMPM
[01:04:24] [98/459] HVCD
[01:04:25] [99/459] AKRF
[01:04:26] [100/459] AKRC
[01:04:27] [101/459] MIDA
[01:04:28] [102/459] MAGX
[01:04:30] [103/459] ESOS
[01:04:31] [104/459] BBCL
[01:04:32] [105/459] LYAS
[01:04:33] [106/459] NRMS
[01:04:34] [107/459] BHUC
[01:04:35] [108/459] SRIC
[01:04:36] [109/459] PDME
[01:04:36] [110/459] MJCS
[01:04:37] [111/459] NRAA
[01:04:38] [112/459] VATA
[01:04:39] [113/459] MNKC
[01:04:40] [114/459] DHCL
[01:04:40] [115/459] JCPC
[01:04:41] [116/459] CTML
[01:04:42] [117/459] RMMR
[01:04:43] [118/459] STTL
[01:04:44] [119/459] CNPS
[01:04:45] [120/459] ACKL
[01:04:46] [121/459] SCAU
[01:04:46] [122/459] RMIA
[01:04:47] [123/459] MANU
[01:04:48] [124/459] ARDC
[01:04:49] [125/459] GLDA
[01:04:50] [126/459] KVSW
[01:04:52] [127/459] CGCA
[01:04:53] [128/459] CMLO
[01:04:53] [129/459] CECB
[01:04:54] [130/459] RCPN
[01:04:55] [131/459] ASMW
[01:04:56] [132/459] PWLM
[01:04:57] [133/459] ASGM
[01:04:57] [134/459] ACWH
[01:04:58] [135/459] AAPW
[01:04:59] [136/459] RTWA
[01:04:59] [137/459] RAMW
[01:05:00] [138/459] VKTR
[01:05:01] [139/459] SMBH
[01:05:01] [140/459] BVDR
[01:05:03] [141/459] MRTP
[01:05:04] [142/459] BLBR
[01:05:04] [143/459] LPIN
[01:05:05] [144/459] SNPC
[01:05:06] [145/459] PDCB
[01:05:07] [146/459] DYPK
[01:05:08] [147/459] INMK
[01:05:09] [148/459] PDCK
[01:05:09] [149/459] PCKR
[01:05:10] [150/459] SHUA
[01:05:11] [151/459] SCVK
[01:05:12] [152/459] STPA
[01:05:13] [153/459] WVHD
[01:05:14] [154/459] MRCH
[01:05:15] [155/459] MCNP
[01:05:15] [156/459] RCAG
[01:05:16] [157/459] JTSN
[01:05:17] [158/459] AANS
[01:05:18] [159/459] GDDR
[01:05:19] [160/459] SRER
[01:05:20] [161/459] JKMA
[01:05:21] [162/459] ARAN
[01:05:22] [163/459] ALCT
[01:05:23] [164/459] CCTA
[01:05:24] [165/459] CNCT
[01:05:25] [166/459] NZBL
[01:05:26] [167/459] SRRA
[01:05:28] [168/459] SVPW
[01:05:29] [169/459] SRTW
[01:05:30] [170/459] XMTD
[01:05:31] [171/459] SCCZ
[01:05:31] [172/459] PBCR
[01:05:32] [173/459] RTSC
[01:05:33] [174/459] TLSV
[01:05:34] [175/459] RMTK
[01:05:35] [176/459] SRAT
[01:05:36] [177/459] GCYC
[01:05:36] [178/459] GRNT
[01:05:37] [179/459] GPTO
[01:05:39] [180/459] GAPR
[01:05:40] [181/459] KRTO
[01:05:41] [182/459] HCAJ
[01:05:41] [183/459] LCXA
[01:05:43] [184/459] BINT
[01:05:44] [185/459] IXIM
[01:05:44] [186/459] MBCR
[01:05:45] [187/459] BMCJ
[01:05:47] [188/459] NICJ
[01:05:47] [189/459] SCAJ
[01:05:48] [190/459] CMXS
[01:05:49] [191/459] MMSR
[01:05:50] [192/459] PRKT
[01:05:51] [193/459] LPTH
[01:05:52] [194/459] SARP
[01:05:52] [195/459] MNPP
[01:05:53] [196/459] PRLR
[01:05:54] [197/459] RCMW
[01:05:55] [198/459] FCMG
[01:05:56] [199/459] RTNK
[01:05:57] [200/459] LRCP
[01:05:58] [201/459] DBJR
[01:05:59] [202/459] CACN
[01:06:00] [203/459] AMRL
[01:06:01] [204/459] SBBC
[01:06:02] [205/459] VENN
[01:06:03] [206/459] STSS
[01:06:03] [207/459] SMRB
[01:06:04] [208/459] CCMX
[01:06:05] [209/459] KCMR
[01:06:06] [210/459] SALH
[01:06:07] [211/459] CGTT
[01:06:08] [212/459] PMDR
[01:06:09] [213/459] VCPM
[01:06:10] [214/459] RZMX
[01:06:11] [215/459] TMSY
[01:06:12] [216/459] NTMS
[01:06:13] [217/459] VTAG
[01:06:14] [218/459] REMA
[01:06:15] [219/459] NXCC
[01:06:16] [220/459] SKYM
[01:06:17] [221/459] CCMO
[01:06:18] [222/459] DMXM
[01:06:19] [223/459] SPPM
[01:06:20] [224/459] PTKL
[01:06:21] [225/459] SLVO
[01:06:22] [226/459] VASL
[01:06:23] [227/459] CBCM
[01:06:25] [228/459] STMA
[01:06:25] [229/459] LASK
[01:06:26] [230/459] VITE
[01:06:27] [231/459] AAST
[01:06:28] [232/459] JTPT
[01:06:29] [233/459] RRSH
[01:06:30] [234/459] CINL
[01:06:31] [235/459] MCSR
[01:06:32] [236/459] SBCF
[01:06:33] [237/459] GCDU
[01:06:35] [238/459] PSPR
[01:06:36] [239/459] IMMO
[01:06:37] [240/459] CLGM
[01:06:37] [241/459] PBMM
[01:06:38] [242/459] CEHR
[01:06:39] [243/459] CPOE
[01:06:40] [244/459] PGFD
[01:06:40] [245/459] PSLC
[01:06:41] [246/459] MSMD
[01:06:42] [247/459] FMFB
[01:06:43] [248/459] RKCL
[01:06:44] [249/459] PMMC
[01:06:44] [250/459] SKMM
[01:06:45] [251/459] VOIB
[01:06:46] [252/459] KINO
[01:06:47] [253/459] VCTP
[01:06:48] [254/459] PDWR
[01:06:49] [255/459] SAED
[01:06:50] [256/459] SRRT
[01:06:50] [257/459] CVLG
[01:06:51] [258/459] SNGN
[01:06:52] [259/459] SIDA
[01:06:53] [260/459] IMCB
[01:06:54] [261/459] SMHP
[01:06:55] [262/459] GDTY
[01:06:55] [263/459] VYCH
[01:06:56] [264/459] PDYA
[01:06:57] [265/459] RKDO
[01:06:58] [266/459] VECG
[01:06:59] [267/459] NFGD
[01:07:00] [268/459] SNDC
[01:07:01] [269/459] SDJH
[01:07:03] [270/459] HASV
[01:07:04] [271/459] PTYK
[01:07:05] [272/459] MUTB
[01:07:05] [273/459] AMRT
[01:07:07] [274/459] VACD
[01:07:08] [275/459] SKDD
[01:07:09] [276/459] STGR
[01:07:10] [277/459] GDAK
[01:07:12] [278/459] SKHK
[01:07:13] [279/459] SLND
[01:07:13] [280/459] APAP
[01:07:14] [281/459] AYYA
[01:07:15] [282/459] VCCZ
[01:07:16] [283/459] MEML
[01:07:16] [284/459] MAOU
[01:07:17] [285/459] ESND
[01:07:18] [286/459] PTBZ
[01:07:19] [287/459] LBCN
[01:07:20] [288/459] PAWA
[01:07:21] [289/459] ZEIC
[01:07:22] [290/459] CGMM
[01:07:23] [291/459] PJPM
[01:07:24] [292/459] ECMR
[01:07:25] [293/459] SHMZ
[01:07:26] [294/459] STCA
[01:07:27] [295/459] VDRC
[01:07:28] [296/459] SEEM
[01:07:29] [297/459] MKNS
[01:07:30] [298/459] KPPP
[01:07:31] [299/459] CCML
[01:07:32] [300/459] CIBA
[01:07:33] [301/459] NACS
[01:07:34] [302/459] CTMK
[01:07:34] [303/459] CTCT
[01:07:35] [304/459] MCSN
[01:07:36] [305/459] MAXX
[01:07:37] [306/459] MECB
[01:07:38] [307/459] NTBY
[01:07:39] [308/459] UTBI
[01:07:40] [309/459] RADK
[01:07:41] [310/459] STBY
[01:07:41] [311/459] GTBY
[01:07:42] [312/459] RRMB
[01:07:43] [313/459] ABRN
[01:07:44] [314/459] GTSG
[01:07:44] [315/459] GBTG
[01:07:45] [316/459] SBGS
[01:07:46] [317/459] KBPM
[01:07:47] [318/459] SMHT
[01:07:48] [319/459] VTDM
[01:07:49] [320/459] ASCT
[01:07:50] [321/459] AWCT
[01:07:51] [322/459] DCCU
[01:07:51] [323/459] PSCE
[01:07:52] [324/459] KSNY
[01:07:53] [325/459] ACID
[01:07:54] [326/459] LVCD
[01:07:55] [327/459] KSSB
[01:07:56] [328/459] SWTD
[01:07:56] [329/459] RBMR
[01:07:57] [330/459] SCBC
[01:07:58] [331/459] RKME
[01:07:59] [332/459] GALX
[01:08:00] [333/459] GCCH
[01:08:01] [334/459] RATR
[01:08:01] [335/459] GTGA
[01:08:02] [336/459] LTTR
[01:08:03] [337/459] TTAA
[01:08:04] [338/459] TVHP
[01:08:05] [339/459] KVCS
[01:08:05] [340/459] CBMC
[01:08:06] [341/459] MAYJ
[01:08:07] [342/459] INPR
[01:08:08] [343/459] RSSC
[01:08:09] [344/459] PCAN
[01:08:10] [345/459] PVHR
[01:08:11] [346/459] AGSM
[01:08:11] [347/459] PVES
[01:08:13] [348/459] INTO
[01:08:14] [349/459] ACON
[01:08:15] [350/459] PVPZ
[01:08:17] [351/459] PVHC
[01:08:18] [352/459] KSTK
[01:08:19] [353/459] PVSR
[01:08:20] [354/459] ACTN
[01:08:21] [355/459] FMCN
[01:08:22] [356/459] PABC
[01:08:22] [357/459] SUTC
[01:08:23] [358/459] PGMV
